,Age,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
9458,24,22,175.26,159,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,59.0,59.0,59.0,66.0,53.0,49.0,49.0,49.0,53.0,51.0,45.0,45.0,45.0,51.0,58.0,67.0,49.0,66.0,58.0,71.0,66.0,42.0,56.0,66.0,82.0,79.0,78.0,64.0,82.0,66.0,58.0,67.0,61.0,57.0,46.0,21.0,67.0,60.0,65.0,58.0,51.0,30.0,35.0,6.0,15.0,8.0,14.0,15.0,7
9459,31,21,180.34,165,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,60.0,60.0,60.0,63.0,59.0,57.0,57.0,57.0,59.0,59.0,58.0,58.0,58.0,59.0,58.0,62.0,65.0,59.0,62.0,65.0,66.0,51.0,51.0,66.0,77.0,75.0,71.0,62.0,70.0,72.0,84.0,69.0,65.0,68.0,70.0,51.0,62.0,61.0,48.0,63.0,53.0,53.0,50.0,10.0,14.0,16.0,10.0,14.0,7
9460,17,12,187.96,187,50.0,50.0,50.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,56.0,53.0,53.0,53.0,56.0,57.0,55.0,55.0,55.0,57.0,56.0,54.0,54.0,54.0,56.0,55.0,35.0,47.0,58.0,32.0,60.0,40.0,40.0,57.0,58.0,70.0,73.0,67.0,55.0,65.0,57.0,60.0,68.0,69.0,29.0,61.0,45.0,40.0,46.0,44.0,60.0,50.0,51.0,58.0,11.0,10.0,10.0,13.0,9.0,6
9461,29,19,175.26,148,61.0,61.0,61.0,65.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,64.0,55.0,54.0,54.0,54.0,55.0,51.0,45.0,45.0,45.0,51.0,64.0,62.0,37.0,63.0,57.0,65.0,60.0,69.0,60.0,67.0,62.0,71.0,81.0,62.0,75.0,72.0,60.0,79.0,57.0,68.0,66.0,58.0,62.0,66.0,62.0,66.0,39.0,24.0,22.0,10.0,14.0,9.0,10.0,10.0,7
9462,26,10,182.88,170,61.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,63.0,67.0,64.0,64.0,64.0,67.0,67.0,65.0,65.0,65.0,67.0,54.0,51.0,54.0,64.0,53.0,59.0,54.0,60.0,61.0,61.0,90.0,92.0,73.0,63.0,65.0,65.0,71.0,79.0,73.0,53.0,67.0,66.0,57.0,54.0,46.0,60.0,64.0,66.0,65.0,8.0,12.0,16.0,10.0,6.0,7
9463,26,10,180.34,170,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,51.0,53.0,53.0,53.0,51.0,63.0,64.0,64.0,64.0,63.0,66.0,72.0,72.0,72.0,66.0,37.0,43.0,78.0,55.0,34.0,46.0,38.0,33.0,42.0,60.0,70.0,64.0,63.0,71.0,50.0,56.0,89.0,74.0,79.0,47.0,71.0,74.0,33.0,38.0,43.0,61.0,71.0,71.0,73.0,12.0,14.0,8.0,8.0,12.0,8
9464,21,11,182.88,168,62.0,62.0,62.0,66.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,67.0,62.0,62.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,61.0,53.0,55.0,51.0,73.0,40.0,68.0,63.0,59.0,69.0,69.0,79.0,85.0,81.0,60.0,66.0,56.0,58.0,57.0,67.0,40.0,54.0,51.0,66.0,69.0,45.0,63.0,64.0,60.0,58.0,14.0,13.0,11.0,5.0,7.0,7
9465,30,13,175.26,154,62.0,62.0,62.0,64.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,69.0,58.0,47.0,68.0,65.0,65.0,71.0,67.0,64.0,68.0,65.0,54.0,72.0,66.0,77.0,70.0,74.0,68.0,63.0,65.0,82.0,66.0,64.0,61.0,80.0,70.0,58.0,66.0,70.0,9.0,12.0,13.0,9.0,15.0,7
9466,29,17,180.34,163,64.0,64.0,64.0,62.0,63.0,63.0,63.0,62.0,59.0,59.0,59.0,61.0,54.0,54.0,54.0,61.0,49.0,45.0,45.0,45.0,49.0,46.0,42.0,42.0,42.0,46.0,53.0,66.0,60.0,56.0,67.0,64.0,52.0,55.0,35.0,64.0,65.0,68.0,78.0,68.0,78.0,65.0,73.0,80.0,60.0,58.0,48.0,42.0,71.0,43.0,70.0,68.0,29.0,21.0,13.0,12.0,6.0,11.0,10.0,13.0,7
9467,27,21,180.34,172,65.0,65.0,65.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,66.0,58.0,58.0,58.0,66.0,47.0,44.0,44.0,44.0,47.0,43.0,38.0,38.0,38.0,43.0,64.0,62.0,56.0,64.0,57.0,71.0,54.0,45.0,57.0,68.0,80.0,76.0,79.0,58.0,72.0,66.0,72.0,66.0,71.0,59.0,54.0,18.0,66.0,62.0,48.0,55.0,30.0,12.0,10.0,10.0,13.0,11.0,13.0,8.0,7
9468,32,22,182.88,163,74.0,74.0,74.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,77.0,75.0,75.0,75.0,77.0,65.0,64.0,64.0,64.0,65.0,63.0,59.0,59.0,59.0,63.0,75.0,65.0,72.0,80.0,72.0,82.0,88.0,86.0,80.0,84.0,76.0,76.0,75.0,72.0,77.0,84.0,83.0,68.0,69.0,80.0,48.0,44.0,74.0,81.0,76.0,80.0,59.0,48.0,48.0,3.0,3.0,5.0,5.0,3.0,8
9469,21,8,177.8,152,50.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,39.0,29.0,55.0,62.0,37.0,49.0,32.0,38.0,57.0,60.0,74.0,62.0,69.0,55.0,69.0,49.0,66.0,64.0,65.0,35.0,50.0,53.0,52.0,49.0,37.0,42.0,42.0,59.0,48.0,9.0,12.0,10.0,7.0,7.0,6
9470,27,6,195.58,185,67.0,67.0,67.0,62.0,66.0,66.0,66.0,62.0,65.0,65.0,65.0,61.0,61.0,61.0,61.0,61.0,46.0,49.0,49.0,49.0,46.0,45.0,43.0,43.0,43.0,45.0,28.0,70.0,64.0,65.0,65.0,65.0,65.0,64.0,60.0,68.0,65.0,67.0,54.0,60.0,33.0,69.0,34.0,71.0,77.0,66.0,33.0,27.0,67.0,65.0,69.0,60.0,44.0,27.0,18.0,11.0,13.0,15.0,8.0,15.0,7
9471,22,6,182.88,172,67.0,67.0,67.0,65.0,66.0,66.0,66.0,65.0,64.0,64.0,64.0,63.0,57.0,57.0,57.0,63.0,50.0,49.0,49.0,49.0,50.0,49.0,48.0,48.0,48.0,49.0,51.0,68.0,65.0,59.0,63.0,66.0,56.0,57.0,50.0,66.0,78.0,76.0,67.0,66.0,74.0,67.0,64.0,61.0,69.0,62.0,70.0,31.0,68.0,58.0,68.0,63.0,50.0,27.0,22.0,13.0,12.0,7.0,14.0,12.0,7
9472,23,14,182.88,170,58.0,58.0,58.0,64.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,68.0,66.0,66.0,66.0,68.0,67.0,66.0,66.0,66.0,67.0,63.0,40.0,59.0,68.0,26.0,68.0,61.0,34.0,62.0,74.0,73.0,73.0,70.0,67.0,75.0,42.0,63.0,69.0,69.0,64.0,52.0,68.0,57.0,51.0,42.0,77.0,68.0,70.0,63.0,13.0,12.0,15.0,12.0,11.0,7
9473,26,3,177.8,159,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,63.0,61.0,61.0,61.0,63.0,65.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,44.0,67.0,62.0,36.0,65.0,55.0,37.0,59.0,66.0,73.0,70.0,66.0,63.0,75.0,57.0,85.0,73.0,63.0,40.0,70.0,66.0,60.0,56.0,48.0,65.0,62.0,64.0,66.0,16.0,8.0,10.0,11.0,15.0,7
9474,33,1,182.88,170,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0,52.0,52.0,58.0,58.0,58.0,52.0,62.0,68.0,68.0,68.0,62.0,64.0,71.0,71.0,71.0,64.0,37.0,35.0,68.0,67.0,57.0,52.0,41.0,37.0,61.0,64.0,53.0,53.0,57.0,69.0,65.0,46.0,78.0,75.0,79.0,30.0,86.0,70.0,21.0,49.0,36.0,64.0,71.0,72.0,65.0,9.0,15.0,8.0,6.0,6.0,8
9475,24,3,177.8,154,55.0,55.0,55.0,62.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,64.0,60.0,60.0,60.0,64.0,66.0,62.0,62.0,62.0,66.0,66.0,61.0,61.0,61.0,66.0,77.0,42.0,50.0,63.0,23.0,62.0,63.0,27.0,60.0,61.0,77.0,81.0,72.0,64.0,75.0,40.0,63.0,72.0,60.0,49.0,70.0,62.0,59.0,55.0,40.0,58.0,62.0,63.0,62.0,14.0,12.0,15.0,13.0,8.0,7
9476,22,8,177.8,161,58.0,58.0,58.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,61.0,53.0,50.0,50.0,50.0,53.0,51.0,44.0,44.0,44.0,51.0,55.0,59.0,40.0,60.0,53.0,61.0,65.0,61.0,54.0,63.0,74.0,76.0,66.0,60.0,66.0,55.0,46.0,65.0,50.0,63.0,36.0,51.0,60.0,58.0,55.0,46.0,29.0,45.0,28.0,8.0,6.0,9.0,15.0,7.0,7
9477,25,23,187.96,174,61.0,61.0,61.0,65.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,68.0,67.0,67.0,67.0,68.0,75.0,73.0,73.0,73.0,75.0,75.0,75.0,75.0,75.0,75.0,73.0,32.0,64.0,71.0,29.0,73.0,62.0,37.0,59.0,74.0,74.0,76.0,63.0,77.0,65.0,68.0,70.0,81.0,78.0,35.0,74.0,78.0,64.0,55.0,35.0,79.0,73.0,80.0,78.0,8.0,9.0,5.0,7.0,11.0,8
9478,31,22,177.8,161,67.0,67.0,67.0,68.0,69.0,69.0,69.0,68.0,70.0,70.0,70.0,68.0,69.0,69.0,69.0,68.0,60.0,62.0,62.0,62.0,60.0,58.0,58.0,58.0,58.0,58.0,67.0,60.0,73.0,76.0,62.0,72.0,67.0,66.0,68.0,75.0,58.0,55.0,63.0,66.0,69.0,73.0,80.0,54.0,62.0,72.0,52.0,65.0,68.0,76.0,68.0,63.0,45.0,49.0,42.0,15.0,15.0,8.0,14.0,6.0,8
9479,20,12,182.88,157,50.0,50.0,50.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,55.0,55.0,55.0,54.0,41.0,40.0,44.0,63.0,37.0,55.0,30.0,37.0,59.0,57.0,64.0,65.0,51.0,52.0,67.0,45.0,65.0,62.0,64.0,38.0,68.0,46.0,48.0,44.0,39.0,47.0,57.0,58.0,52.0,11.0,11.0,13.0,14.0,5.0,6
9480,29,19,182.88,168,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,58.0,57.0,57.0,57.0,58.0,56.0,51.0,51.0,51.0,56.0,59.0,44.0,51.0,70.0,54.0,65.0,73.0,66.0,62.0,71.0,69.0,69.0,65.0,71.0,67.0,63.0,70.0,77.0,65.0,71.0,47.0,42.0,63.0,66.0,59.0,50.0,31.0,51.0,46.0,13.0,16.0,13.0,6.0,7.0,7
9481,27,12,187.96,172,62.0,62.0,62.0,62.0,63.0,63.0,63.0,62.0,65.0,65.0,65.0,64.0,68.0,68.0,68.0,64.0,64.0,69.0,69.0,69.0,64.0,63.0,66.0,66.0,66.0,63.0,58.0,54.0,59.0,71.0,57.0,59.0,33.0,40.0,73.0,65.0,69.0,41.0,70.0,69.0,53.0,68.0,73.0,82.0,78.0,69.0,80.0,66.0,65.0,70.0,39.0,59.0,63.0,65.0,59.0,15.0,16.0,6.0,13.0,10.0,8
9482,25,2,180.34,181,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,71.0,72.0,72.0,72.0,71.0,72.0,73.0,73.0,73.0,72.0,59.0,58.0,69.0,72.0,52.0,65.0,57.0,59.0,65.0,71.0,76.0,74.0,72.0,66.0,75.0,72.0,78.0,82.0,80.0,65.0,77.0,75.0,64.0,63.0,58.0,65.0,72.0,74.0,73.0,15.0,15.0,15.0,10.0,11.0,8
9483,30,21,180.34,172,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,67.0,67.0,67.0,71.0,56.0,54.0,54.0,54.0,56.0,53.0,47.0,47.0,47.0,53.0,70.0,68.0,69.0,68.0,72.0,70.0,69.0,71.0,71.0,74.0,86.0,77.0,80.0,70.0,70.0,74.0,52.0,61.0,66.0,75.0,43.0,48.0,72.0,73.0,68.0,68.0,36.0,29.0,20.0,16.0,10.0,15.0,14.0,11.0,8
9484,28,10,187.96,170,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,54.0,60.0,60.0,60.0,54.0,69.0,73.0,73.0,73.0,69.0,72.0,77.0,77.0,77.0,72.0,49.0,25.0,74.0,68.0,30.0,42.0,45.0,33.0,64.0,68.0,60.0,65.0,56.0,77.0,57.0,52.0,74.0,68.0,78.0,24.0,76.0,81.0,27.0,51.0,55.0,73.0,81.0,81.0,78.0,6.0,11.0,10.0,12.0,12.0,8
9485,22,13,177.8,150,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,67.0,72.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,57.0,42.0,59.0,75.0,37.0,68.0,55.0,34.0,71.0,73.0,68.0,78.0,77.0,76.0,77.0,60.0,74.0,80.0,67.0,54.0,70.0,77.0,55.0,72.0,56.0,78.0,73.0,75.0,74.0,5.0,11.0,11.0,14.0,8.0,8
9486,28,13,185.42,183,63.0,63.0,63.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,68.0,67.0,67.0,67.0,68.0,66.0,65.0,65.0,65.0,66.0,64.0,61.0,61.0,61.0,64.0,69.0,59.0,48.0,70.0,48.0,70.0,72.0,68.0,67.0,72.0,70.0,66.0,71.0,68.0,64.0,61.0,64.0,75.0,72.0,63.0,59.0,59.0,62.0,67.0,54.0,65.0,60.0,60.0,58.0,10.0,14.0,13.0,16.0,14.0,7
9487,30,8,180.34,174,73.0,73.0,73.0,75.0,75.0,75.0,75.0,75.0,76.0,76.0,76.0,75.0,74.0,74.0,74.0,75.0,70.0,70.0,70.0,70.0,70.0,68.0,66.0,66.0,66.0,68.0,73.0,73.0,64.0,75.0,72.0,80.0,74.0,69.0,70.0,79.0,67.0,73.0,85.0,76.0,76.0,73.0,63.0,86.0,71.0,68.0,70.0,62.0,74.0,79.0,73.0,74.0,66.0,65.0,55.0,14.0,14.0,7.0,16.0,11.0,8
9488,24,12,182.88,176,51.0,51.0,51.0,56.0,54.0,54.0,54.0,56.0,57.0,57.0,57.0,59.0,62.0,62.0,62.0,59.0,65.0,66.0,66.0,66.0,65.0,64.0,65.0,65.0,65.0,64.0,60.0,19.0,65.0,70.0,57.0,65.0,61.0,41.0,68.0,68.0,61.0,61.0,59.0,60.0,65.0,52.0,77.0,78.0,73.0,48.0,66.0,70.0,42.0,52.0,65.0,56.0,54.0,66.0,61.0,12.0,9.0,11.0,12.0,8.0,7
9489,22,14,185.42,172,51.0,51.0,51.0,50.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,52.0,54.0,54.0,54.0,52.0,63.0,65.0,65.0,65.0,63.0,66.0,70.0,70.0,70.0,66.0,31.0,38.0,71.0,62.0,28.0,51.0,24.0,28.0,47.0,60.0,66.0,68.0,65.0,68.0,56.0,48.0,75.0,72.0,73.0,29.0,71.0,69.0,28.0,46.0,32.0,68.0,74.0,70.0,77.0,10.0,9.0,12.0,11.0,14.0,8
9490,29,11,180.34,157,46.0,46.0,46.0,47.0,46.0,46.0,46.0,47.0,48.0,48.0,48.0,51.0,55.0,55.0,55.0,51.0,61.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,44.0,33.0,49.0,64.0,25.0,42.0,34.0,37.0,59.0,52.0,59.0,59.0,52.0,56.0,66.0,43.0,62.0,90.0,67.0,33.0,64.0,64.0,39.0,42.0,39.0,50.0,57.0,70.0,65.0,9.0,14.0,5.0,9.0,11.0,7
9491,18,13,182.88,157,50.0,50.0,50.0,54.0,53.0,53.0,53.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,55.0,50.0,49.0,49.0,49.0,50.0,49.0,44.0,44.0,44.0,49.0,47.0,48.0,35.0,60.0,47.0,50.0,55.0,55.0,60.0,55.0,70.0,66.0,75.0,49.0,57.0,45.0,49.0,65.0,50.0,49.0,39.0,35.0,54.0,57.0,55.0,54.0,50.0,42.0,39.0,14.0,7.0,12.0,9.0,13.0,6
9492,27,10,185.42,170,43.0,43.0,43.0,44.0,43.0,43.0,43.0,44.0,45.0,45.0,45.0,47.0,48.0,48.0,48.0,47.0,56.0,58.0,58.0,58.0,56.0,58.0,63.0,63.0,63.0,58.0,46.0,19.0,64.0,53.0,32.0,43.0,40.0,33.0,51.0,45.0,65.0,62.0,54.0,56.0,54.0,39.0,71.0,58.0,76.0,32.0,68.0,62.0,28.0,49.0,30.0,52.0,63.0,64.0,63.0,6.0,11.0,10.0,12.0,15.0,7
9493,31,12,175.26,150,62.0,62.0,62.0,64.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,70.0,53.0,62.0,67.0,48.0,63.0,64.0,58.0,67.0,67.0,66.0,68.0,67.0,74.0,65.0,70.0,67.0,65.0,69.0,62.0,75.0,73.0,58.0,60.0,65.0,63.0,70.0,68.0,65.0,10.0,8.0,7.0,13.0,13.0,8
9494,22,3,182.88,172,50.0,50.0,50.0,56.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,58.0,55.0,55.0,55.0,58.0,64.0,60.0,60.0,60.0,64.0,64.0,62.0,62.0,62.0,64.0,61.0,29.0,54.0,59.0,28.0,66.0,39.0,31.0,46.0,65.0,65.0,75.0,63.0,61.0,65.0,35.0,62.0,78.0,75.0,29.0,61.0,62.0,45.0,43.0,34.0,49.0,59.0,63.0,64.0,8.0,13.0,11.0,12.0,14.0,7
9495,23,17,182.88,165,58.0,58.0,58.0,52.0,54.0,54.0,54.0,52.0,50.0,50.0,50.0,50.0,42.0,42.0,42.0,50.0,38.0,36.0,36.0,36.0,38.0,38.0,39.0,39.0,39.0,38.0,25.0,62.0,66.0,41.0,45.0,53.0,26.0,22.0,29.0,49.0,75.0,82.0,51.0,46.0,51.0,60.0,70.0,56.0,65.0,46.0,65.0,19.0,61.0,43.0,56.0,40.0,24.0,24.0,23.0,6.0,8.0,14.0,11.0,6.0,7
9496,36,0,177.8,165,75.0,75.0,75.0,80.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,79.0,76.0,76.0,76.0,79.0,61.0,60.0,60.0,60.0,61.0,57.0,50.0,50.0,50.0,57.0,86.0,80.0,59.0,82.0,68.0,85.0,86.0,77.0,83.0,83.0,69.0,65.0,72.0,80.0,72.0,74.0,33.0,54.0,64.0,76.0,53.0,35.0,81.0,84.0,75.0,80.0,41.0,41.0,39.0,9.0,14.0,6.0,10.0,11.0,9
9497,29,17,177.8,172,61.0,61.0,61.0,56.0,58.0,58.0,58.0,56.0,55.0,55.0,55.0,52.0,47.0,47.0,47.0,52.0,35.0,34.0,34.0,34.0,35.0,33.0,34.0,34.0,34.0,33.0,30.0,68.0,57.0,42.0,44.0,65.0,36.0,30.0,34.0,66.0,48.0,53.0,76.0,47.0,63.0,62.0,64.0,50.0,80.0,60.0,26.0,16.0,69.0,43.0,56.0,50.0,17.0,17.0,14.0,11.0,7.0,11.0,8.0,14.0,7
9498,32,2,185.42,159,61.0,61.0,61.0,60.0,61.0,61.0,61.0,60.0,62.0,62.0,62.0,61.0,65.0,65.0,65.0,61.0,65.0,68.0,68.0,68.0,65.0,66.0,69.0,69.0,69.0,66.0,59.0,55.0,70.0,67.0,46.0,61.0,68.0,62.0,65.0,69.0,53.0,52.0,61.0,67.0,68.0,66.0,75.0,72.0,71.0,56.0,68.0,71.0,59.0,60.0,56.0,67.0,70.0,70.0,66.0,13.0,12.0,9.0,9.0,10.0,7
9499,21,21,170.18,148,49.0,49.0,49.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,53.0,47.0,46.0,46.0,46.0,47.0,46.0,43.0,43.0,43.0,46.0,52.0,41.0,38.0,61.0,37.0,48.0,38.0,48.0,55.0,55.0,71.0,67.0,69.0,48.0,84.0,61.0,51.0,36.0,50.0,38.0,48.0,29.0,49.0,55.0,39.0,56.0,48.0,37.0,39.0,6.0,9.0,6.0,14.0,11.0,6
9500,21,21,177.8,150,59.0,59.0,59.0,63.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,64.0,56.0,55.0,55.0,55.0,56.0,55.0,49.0,49.0,49.0,55.0,53.0,52.0,50.0,67.0,48.0,66.0,56.0,49.0,67.0,68.0,74.0,71.0,76.0,64.0,72.0,60.0,65.0,66.0,48.0,50.0,49.0,35.0,60.0,65.0,58.0,67.0,42.0,46.0,51.0,13.0,14.0,10.0,7.0,12.0,7
9501,22,9,177.8,161,70.0,70.0,70.0,75.0,73.0,73.0,73.0,75.0,73.0,73.0,73.0,75.0,66.0,66.0,66.0,75.0,60.0,55.0,55.0,55.0,60.0,56.0,47.0,47.0,47.0,56.0,76.0,69.0,50.0,68.0,68.0,80.0,71.0,61.0,64.0,77.0,93.0,86.0,90.0,70.0,77.0,79.0,41.0,75.0,57.0,72.0,67.0,26.0,68.0,70.0,45.0,72.0,53.0,29.0,36.0,7.0,14.0,7.0,14.0,6.0,8
9502,25,13,175.26,157,55.0,55.0,55.0,62.0,60.0,60.0,60.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,56.0,52.0,52.0,52.0,56.0,54.0,39.0,42.0,69.0,44.0,65.0,57.0,53.0,69.0,64.0,74.0,66.0,85.0,66.0,82.0,53.0,77.0,79.0,58.0,49.0,58.0,48.0,60.0,69.0,55.0,68.0,58.0,43.0,43.0,6.0,8.0,5.0,8.0,8.0,7
9503,17,17,175.26,157,53.0,53.0,53.0,49.0,51.0,51.0,51.0,49.0,48.0,48.0,48.0,48.0,44.0,44.0,44.0,48.0,40.0,39.0,39.0,39.0,40.0,40.0,39.0,39.0,39.0,40.0,27.0,58.0,61.0,45.0,44.0,42.0,32.0,28.0,32.0,53.0,64.0,65.0,48.0,51.0,73.0,51.0,64.0,67.0,43.0,43.0,53.0,23.0,56.0,45.0,59.0,50.0,41.0,26.0,17.0,8.0,15.0,6.0,12.0,7.0,6
9504,30,10,185.42,174,59.0,59.0,59.0,59.0,58.0,58.0,58.0,59.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,65.0,64.0,64.0,64.0,65.0,65.0,66.0,66.0,66.0,65.0,68.0,50.0,59.0,63.0,30.0,56.0,69.0,67.0,68.0,62.0,70.0,71.0,59.0,60.0,61.0,72.0,78.0,70.0,74.0,65.0,78.0,67.0,52.0,43.0,62.0,59.0,62.0,66.0,64.0,9.0,12.0,12.0,10.0,9.0,7
9505,26,23,182.88,165,61.0,61.0,61.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,66.0,67.0,67.0,67.0,66.0,74.0,75.0,75.0,75.0,74.0,74.0,76.0,76.0,76.0,74.0,70.0,50.0,73.0,73.0,38.0,64.0,40.0,34.0,73.0,66.0,63.0,68.0,67.0,77.0,68.0,60.0,72.0,81.0,74.0,41.0,81.0,80.0,55.0,56.0,42.0,74.0,76.0,80.0,78.0,7.0,10.0,6.0,9.0,11.0,8
9506,20,23,180.34,172,59.0,59.0,59.0,63.0,61.0,61.0,61.0,63.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,73.0,71.0,71.0,71.0,73.0,73.0,74.0,74.0,74.0,73.0,68.0,35.0,68.0,73.0,46.0,67.0,69.0,39.0,57.0,69.0,69.0,73.0,71.0,74.0,74.0,53.0,74.0,77.0,73.0,35.0,75.0,73.0,63.0,55.0,42.0,72.0,77.0,77.0,77.0,7.0,8.0,14.0,14.0,11.0,8
9507,21,10,185.42,161,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0,44.0,46.0,44.0,44.0,44.0,46.0,52.0,50.0,50.0,50.0,52.0,53.0,57.0,57.0,57.0,53.0,40.0,33.0,59.0,38.0,57.0,50.0,40.0,42.0,36.0,50.0,65.0,62.0,58.0,52.0,53.0,55.0,77.0,67.0,76.0,43.0,74.0,50.0,42.0,32.0,52.0,44.0,55.0,54.0,57.0,14.0,6.0,13.0,11.0,10.0,6
9508,28,22,170.18,148,60.0,60.0,60.0,64.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,63.0,59.0,59.0,59.0,63.0,58.0,54.0,54.0,54.0,58.0,56.0,53.0,53.0,53.0,56.0,66.0,58.0,54.0,61.0,52.0,66.0,39.0,60.0,56.0,62.0,75.0,76.0,78.0,54.0,88.0,56.0,87.0,72.0,67.0,61.0,49.0,38.0,63.0,60.0,57.0,52.0,60.0,48.0,45.0,6.0,9.0,16.0,15.0,14.0,7
9509,36,14,187.96,176,57.0,57.0,57.0,54.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,55.0,58.0,58.0,58.0,55.0,56.0,60.0,60.0,60.0,56.0,56.0,61.0,61.0,61.0,56.0,57.0,57.0,65.0,62.0,55.0,54.0,57.0,48.0,60.0,61.0,46.0,35.0,35.0,57.0,52.0,58.0,63.0,54.0,65.0,60.0,64.0,60.0,58.0,54.0,63.0,61.0,68.0,60.0,55.0,6.0,7.0,12.0,14.0,6.0,7
9510,22,8,182.88,172,64.0,64.0,64.0,65.0,66.0,66.0,66.0,65.0,66.0,66.0,66.0,67.0,69.0,69.0,69.0,67.0,70.0,72.0,72.0,72.0,70.0,70.0,73.0,73.0,73.0,70.0,58.0,42.0,73.0,73.0,50.0,72.0,59.0,46.0,65.0,69.0,71.0,69.0,59.0,70.0,71.0,73.0,75.0,84.0,85.0,54.0,80.0,74.0,63.0,72.0,62.0,75.0,66.0,75.0,68.0,11.0,11.0,9.0,8.0,11.0,8
